STATE,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Price Date
Madhya Pradesh,bhopal,Bhopal(F&V),Potato,Other,Non-FAQ,500,1200,700.0,6/10/2025
Rajasthan,rajsamand,Rajsamand,Onion,Onion,FAQ,600,1000,800.0,6/10/2025
Uttar Pradesh,mirzapur,Mirzapur,Onion,Red,FAQ,1100,1175,1145.0,6/10/2025
Kerala,idukki,Vandiperiyar,Potato,Other,FAQ,3500,3600,3600.0,6/10/2025
Uttar Pradesh,sitapur,Sitapur,Onion,Red,FAQ,1000,1300,1200.0,6/10/2025
Gujarat,ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Onion,Local,FAQ,500,800,700.0,6/10/2025
Maharashtra,nashik,Sinner,Onion,Other,Local,300,1720,1500.0,6/10/2025
Haryana,palwal,Hassanpur,Potato,Potato,Non-FAQ,1000,1000,1000.0,6/10/2025
West Bengal,howrah,Uluberia,Potato,Jyoti,FAQ,1430,1460,1440.0,6/10/2025
Madhya Pradesh,ujjain,Ujjain,Onion,Onion,FAQ,203,1101,300.0,6/10/2025
Maharashtra,ahmednagar,Jamkhed,Onion,Local,Local,100,2000,1050.0,6/10/2025
Uttar Pradesh,ghaziabad,Noida,Onion,Onion,FAQ,1160,1270,1215.0,6/10/2025
Uttar Pradesh,sitapur,Viswan,Potato,Desi,FAQ,1230,1270,1250.0,6/10/2025
Uttar Pradesh,shahjahanpur,Tilhar,Potato,Desi,FAQ,1090,1170,1130.0,6/10/2025
Rajasthan,baran,Baran,Potato,Other,Non-FAQ,700,1000,800.0,6/10/2025
Maharashtra,mumbai,Vashi New Mumbai,Potato,Other,Local,1200,1800,1500.0,6/10/2025
Haryana,gurgaon,Pataudi,Potato,Other,Non-FAQ,1000,1200,1100.0,6/10/2025
West Bengal,puruliya,Balarampur,Potato,Other,FAQ,1600,1800,1700.0,6/10/2025
Madhya Pradesh,dhar,Badnawar,Onion,Onion,FAQ,200,1000,550.0,6/10/2025
Maharashtra,nashik,Lasalgaon(Niphad),Onion,Other,Local,600,2000,1651.0,6/10/2025
Kerala,malappuram,Perinthalmanna,Potato,Potato,FAQ,2000,2800,2500.0,6/10/2025
Punjab,ludhiana,Sahnewal,Onion,Onion,FAQ,1500,1500,1500.0,6/10/2025
Uttar Pradesh,etawah,Etawah,Potato,Desi,FAQ,750,1220,1120.0,6/10/2025
Haryana,sonipat,Sonepat(Kharkhoda),Onion,Other,FAQ,1200,1800,1600.0,6/10/2025
Orissa,bargarh,Bargarh,Onion,Other,FAQ,2200,2400,2300.0,6/10/2025
Uttar Pradesh,shahjahanpur,Tilhar,Onion,Red,FAQ,1140,1230,1180.0,6/10/2025
 Punjab,fazilka,Fazilka,Onion,Other,FAQ,1000,1800,1500.0,6/10/2025
Haryana,yamuna nagar,Jagadhri,Onion,Other,FAQ,1200,1520,1350.0,6/10/2025
Orissa,rayagada,Rayagada,Potato,Other,FAQ,2100,2200,2200.0,6/10/2025
Jammu and Kashmir,anantnag,Kulgam,Potato,Potato,FAQ,1000,1550,1500.0,6/10/2025
West Bengal,paschim bardhaman,Asansol,Potato,Jyoti,FAQ,1360,1420,1400.0,6/10/2025
Kerala,thiruvananthapuram,Chala,Onion,Onion,FAQ,6500,7000,6500.0,6/10/2025
Gujarat,rajkot,Gondal,Onion,White,FAQ,450,1090,920.0,6/10/2025
 Punjab,fazilka,Jalalabad,Potato,Other,FAQ,800,950,850.0,6/10/2025
Rajasthan,churu,Sujangarh,Onion,Other,FAQ,900,1100,1000.0,6/10/2025
Jammu and Kashmir,anantnag,Kulgam,Onion,Red,FAQ,2250,2575,2500.0,6/10/2025
Kerala,kottayam,Ettumanoor,Potato,Potato,FAQ,3200,3600,3400.0,6/10/2025
Kerala,thiruvananthapuram,Aralamoodu,Onion,Onion,FAQ,2500,3500,3000.0,6/10/2025
Haryana,kaithal,Dhand,Potato,Other,FAQ,1000,1300,1240.0,6/10/2025
Rajasthan,bhilwara,Bhilwara,Potato,Other,FAQ,1200,1400,1300.0,6/10/2025
Rajasthan,hanumangarh,Sangriya,Onion,Onion,FAQ,1400,2400,1900.0,6/10/2025
West Bengal,nadia,Nadia,Onion,Nasik,FAQ,1400,1600,1500.0,6/10/2025
Uttar Pradesh,badaun,Visoli,Potato,Desi,FAQ,750,750,750.0,6/10/2025
Maharashtra,ahmednagar,Pathardi,Onion,Red,Local,100,2000,1000.0,6/10/2025
Kerala,kottayam,Pala,Onion,Big,Non-FAQ,7100,8000,7500.0,6/10/2025
West Bengal,nadia,Karimpur,Onion,Nasik,FAQ,2200,2400,2300.0,6/10/2025
Uttar Pradesh,gonda,Nawabganj,Onion,Red,FAQ,1100,1150,1125.0,6/10/2025
Haryana,sonipat,Gohana,Onion,Other,Non-FAQ,1000,2000,1200.0,6/10/2025
Uttar Pradesh,saharanpur,Gangoh,Onion,Red,FAQ,1000,1300,1200.0,6/10/2025
Punjab,jalandhar,Jalandhar City(Jalandhar),Onion,Other,FAQ,500,1500,1000.0,6/10/2025
Haryana,yamuna nagar,Radaur,Potato,Other,FAQ,900,1200,1000.0,6/10/2025
Himachal Pradesh,kangra,Kangra(Jaisinghpur),Onion,1st Sort,FAQ,1800,2000,1900.0,6/10/2025
Uttar Pradesh,chandauli,Chandoli,Onion,Red,FAQ,1080,1180,1130.0,6/10/2025
Uttar Pradesh,bulandshahar,Sikarpur,Potato,Potato,FAQ,700,850,800.0,6/10/2025
Maharashtra,pune,Pune(Manjri),Onion,Local,Local,600,1500,1000.0,6/10/2025
Haryana,sonipat,Ganaur,Onion,Onion,FAQ,1200,1600,1400.0,6/10/2025
Uttar Pradesh,badaun,Bilsi,Onion,Red,Non-FAQ,1100,1150,1120.0,6/10/2025
Kerala,ernakulam,Piravam,Potato,Other,FAQ,4000,6000,5000.0,6/10/2025
Punjab,muktsar,Muktsar,Potato,Other,FAQ,1000,1200,1100.0,6/10/2025
Uttar Pradesh,jhansi,Chirgaon,Onion,Red,FAQ,1200,1290,1230.0,6/10/2025
West Bengal,alipurduar,Alipurduar,Onion,Other,FAQ,1400,1600,1500.0,6/10/2025
Punjab,gurdaspur,F.G.Churian,Potato,Potato,FAQ,500,800,700.0,6/10/2025
Uttar Pradesh,amethi,Sultanpur,Potato,Desi,FAQ,1180,1210,1195.0,6/10/2025
Uttar Pradesh,maharajganj,Nautnava,Potato,Desi,FAQ,800,1000,900.0,6/10/2025
Punjab,hoshiarpur,Hoshiarpur,Potato,Other,FAQ,700,1000,800.0,6/10/2025
Uttar Pradesh,balrampur,Balrampur,Onion,Red,FAQ,1000,1200,1100.0,6/10/2025
Maharashtra,ahmednagar,Akole,Onion,Other,Local,251,2111,1701.0,6/10/2025
Gujarat,ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Potato,Chips,FAQ,1600,2000,1900.0,6/10/2025
Uttar Pradesh,sambhal,Bhehjoi,Potato,Potato,Non-FAQ,700,710,705.0,6/10/2025
Punjab,sangrur,Dhuri,Onion,Onion,FAQ,1000,1400,1200.0,6/10/2025
West Bengal,jalpaiguri,Jalpaiguri Sadar,Potato,Red,FAQ,1300,1350,1350.0,6/10/2025
Kerala,malappuram,Parappanangadi,Onion,Small,FAQ,5500,5600,5600.0,6/10/2025
Himachal Pradesh,solan,Solan(Nalagarh),Onion,Other,FAQ,1600,1800,1700.0,6/10/2025
Rajasthan,udaipur,Udaipur (F&V),Onion,Other,FAQ,800,1200,1000.0,6/10/2025
Uttar Pradesh,bulandshahar,Sikanderabad,Onion,Medium,Non-FAQ,1000,1200,1100.0,6/10/2025
Kerala,malappuram,Manjeri,Potato,Other,FAQ,2500,2600,2550.0,6/10/2025
Maharashtra,ahmednagar,Rahata,Onion,Other,Local,600,2200,1450.0,6/10/2025
Maharashtra,ahmednagar,Karjat,Onion,Local,Local,200,2000,1400.0,6/10/2025
Uttar Pradesh,fatehpur,Bindki,Onion,Red,FAQ,1150,1280,1240.0,6/10/2025
Madhya Pradesh,shajapur,Soyatkalan,Onion,Onion,FAQ,200,1115,305.0,6/10/2025
Madhya Pradesh,indore,Indore,Onion,Onion,FAQ,515,1332,1332.0,6/10/2025
Bihar,rohtas,Natwar,Potato,Jyoti,FAQ,800,1000,900.0,6/10/2025
Kerala,idukki,Vandiperiyar,Onion,Big,FAQ,2500,2600,2600.0,6/10/2025
Punjab,hoshiarpur,Mukerian(Talwara),Onion,Onion,FAQ,1200,1600,1400.0,6/10/2025
Punjab,moga,Baghapurana,Potato,Local,FAQ,1100,1300,1200.0,6/10/2025
Maharashtra,nagpur,Hingna,Onion,Red,Local,1500,1500,1500.0,6/10/2025
Maharashtra,jalgaon,Jalgaon,Onion,Red,Local,300,1125,687.0,6/10/2025
Maharashtra,nashik,Shivsiddha Govind Producer Company Limited Sanchal,Onion,Other,Local,1100,2600,1550.0,6/10/2025
Gujarat,dahod,Dahod(Veg. Market),Onion,Onion,FAQ,400,1300,700.0,6/10/2025
Uttar Pradesh,bulandshahar,Jahangirabad,Potato,Desi,FAQ,1111,1300,1205.0,6/10/2025
West Bengal,paschim bardhaman,Durgapur,Potato,Jyoti,Non-FAQ,1180,1240,1200.0,6/10/2025
Himachal Pradesh,solan,Waknaghat,Potato,Other,FAQ,1500,1600,1600.0,6/10/2025
Uttar Pradesh,jhansi,Moth,Potato,Desi,FAQ,1270,1340,1300.0,6/10/2025
Punjab,muktsar,Muktsar,Onion,Red,FAQ,1000,1100,1050.0,6/10/2025
Kerala,malappuram,Kottakkal,Onion,Other,FAQ,2200,2400,2300.0,6/10/2025
Madhya Pradesh,morena,Sabalgarh(F&V),Onion,Onion,Non-FAQ,500,600,550.0,6/10/2025
Punjab,moga,Kot ise Khan,Potato,Other,Non-FAQ,800,1000,900.0,6/10/2025
Uttar Pradesh,shahjahanpur,Puwaha,Onion,Red,FAQ,1200,1250,1220.0,6/10/2025
Uttar Pradesh,sambhal,Sambhal,Potato,Desi,FAQ,600,1250,1000.0,6/10/2025
Maharashtra,nagpur,Kamthi,Potato,Local,Local,1500,2500,2000.0,6/10/2025
West Bengal,birbhum,Sainthia,Potato,Potato,FAQ,1150,1250,1200.0,6/10/2025
West Bengal,north 24 parganas,Barasat,Onion,Other,FAQ,1800,1800,1800.0,6/10/2025
Uttar Pradesh,ghaziabad,Hapur,Potato,Desi,FAQ,1100,1200,1190.0,6/10/2025
Karnataka,hassan,Hassan,Potato,Potato,FAQ,600,1800,1100.0,6/10/2025
Uttar Pradesh,azamgarh,Azamgarh,Potato,Desi,FAQ,1140,1260,1200.0,6/10/2025
Kerala,thiruvananthapuram,Aralamoodu,Potato,Potato,FAQ,3500,4500,4000.0,6/10/2025
Uttar Pradesh,aligarh,Khair,Onion,Red,Non-FAQ,800,1200,900.0,6/10/2025
Haryana,sonipat,Sonepat,Onion,Other,FAQ,900,1400,900.0,6/10/2025
Madhya Pradesh,gwalior,Lashkar(F&V),Potato,Other,FAQ,1200,1600,1400.0,6/10/2025
Himachal Pradesh,hamirpur,Hamirpur,Potato,Desi,FAQ,1300,1600,1450.0,6/10/2025
Haryana,kurukshetra,Shahabad,Potato,Potato,Non-FAQ,600,900,800.0,6/10/2025
Karnataka,davangere,Davangere,Potato,Potato,FAQ,1800,2500,2200.0,6/10/2025
Maharashtra,jalgaon,Bhusaval,Potato,Other,Local,1500,2000,1800.0,6/10/2025
 Punjab,fazilka,Abohar,Potato,Potato,FAQ,500,1100,1000.0,6/10/2025
West Bengal,birbhum,Rampurhat,Onion,Local,FAQ,1200,1300,1250.0,6/10/2025
Jammu & Kashmir,kathua,Kathua,Potato,Other,FAQ,1000,1200,1100.0,6/10/2025
Uttar Pradesh,ghaziabad,Hapur,Onion,Red,FAQ,1100,1200,1180.0,6/10/2025
Uttar Pradesh,jhansi,Moth,Onion,Red,Non-FAQ,800,880,850.0,6/10/2025
Uttar Pradesh,bulandshahar,Gulavati,Potato,Desi,FAQ,900,1100,1000.0,6/10/2025
Uttar Pradesh,kushinagar,Tamkuhi road,Onion,Red,FAQ,1250,1300,1275.0,6/10/2025
Haryana,rohtak,Meham,Onion,Other,FAQ,900,900,900.0,6/10/2025
Haryana,kaithal,Pundri,Onion,Other,FAQ,1100,1200,1150.0,6/10/2025
Uttar Pradesh,amroha,Amroha,Onion,Red,FAQ,1060,1220,1150.0,6/10/2025
Haryana,yamuna nagar,Chhachrauli,Onion,Onion,FAQ,1600,2000,1600.0,6/10/2025
Uttar Pradesh,kushinagar,Tamkuhi road,Potato,Potato,FAQ,1750,1800,1775.0,6/10/2025
Uttar Pradesh,gonda,Gonda,Onion,Red,FAQ,1200,1400,1300.0,6/10/2025
Madhya Pradesh,shajapur,Shajapur,Onion,Onion,FAQ,445,1011,1011.0,6/10/2025
West Bengal,nadia,Chakdah,Potato,Jyoti,FAQ,1420,1450,1430.0,6/10/2025
Himachal Pradesh,kangra,Kangra,Onion,Other,FAQ,1800,2000,1900.0,6/10/2025
Madhya Pradesh,ratlam,Ratlam,Onion,Onion-Organic,FAQ,432,1020,780.0,6/10/2025
Madhya Pradesh,mandsaur,Shamgarh,Onion,Onion,FAQ,900,1110,1110.0,6/10/2025
Rajasthan,bharatpur,Bayana,Onion,Onion,FAQ,1100,1100,1100.0,6/10/2025
Uttar Pradesh,badaun,Badayoun,Onion,Nasik,Non-FAQ,1000,1140,1090.0,6/10/2025
Punjab,gurdaspur,Batala,Potato,Other,FAQ,1000,1200,1100.0,6/10/2025
West Bengal,hooghly,Kalipur,Onion,Nasik,FAQ,1300,1400,1300.0,6/10/2025
Gujarat,rajkot,Gondal,Onion,Red,FAQ,355,1205,655.0,6/10/2025
Haryana,kurukshetra,Thanesar,Onion,Onion,Non-FAQ,1000,2000,1500.0,6/10/2025
Uttar Pradesh,bijnor,Bijnaur,Onion,Red,FAQ,1180,1250,1200.0,6/10/2025
Maharashtra,nashik,Shree Rameshwar Krushi Market,Onion,Other,Local,251,2521,1251.31,6/10/2025
Uttar Pradesh,bareilly,Bahedi,Onion,Red,FAQ,1220,1280,1250.0,6/10/2025
Uttar Pradesh,muzaffarnagar,Muzzafarnagar,Onion,Red,Non-FAQ,950,1050,1000.0,6/10/2025
Gujarat,anand,"Anand(Veg,Yard,Anand)",Onion,Onion,FAQ,1000,1250,1125.0,6/10/2025
Uttar Pradesh,badaun,Bilsi,Potato,Local,FAQ,1100,1150,1130.0,6/10/2025
West Bengal,jalpaiguri,Belacoba,Potato,Red,FAQ,1330,1370,1350.0,6/10/2025
Kerala,ernakulam,Angamaly,Onion,Big,FAQ,2800,3500,3200.0,6/10/2025
Uttar Pradesh,jhansi,Jhansi,Onion,Red,FAQ,1200,1360,1250.0,6/10/2025
Uttar Pradesh,mainpuri,Ghiraur,Onion,Red,FAQ,1040,1240,1140.0,6/10/2025
Himachal Pradesh,kangra,Palampur,Potato,Other,FAQ,1200,1500,1300.0,6/10/2025
Delhi,delhi,Keshopur,Potato,Potato,FAQ,900,1600,1300.0,6/10/2025
Madhya Pradesh,ratlam,Ratlam,Onion,Onion,Non-FAQ,150,1430,500.0,6/10/2025
Uttar Pradesh,jaunpur,Mugrabaadshahpur,Potato,Badshah,FAQ,1090,1290,1190.0,6/10/2025
Uttar Pradesh,bijnor,Chaandpur,Onion,Red,FAQ,1000,1200,1100.0,6/10/2025
Maharashtra,nagpur,Nagpur,Onion,Red,Local,1000,1800,1600.0,6/10/2025
Jammu & Kashmir,udhampur,Udhampur,Onion,Other,FAQ,2000,2500,2300.0,6/10/2025
Uttar Pradesh,ambedkarnagar,Akbarpur,Potato,Desi,FAQ,1200,1250,1235.0,6/10/2025
Rajasthan,jodhpur,Jodhpur (F&V),Onion,Other,FAQ,600,1200,900.0,6/10/2025
Maharashtra,pune,Manchar,Onion,Other,Local,1800,2110,1955.0,6/10/2025
Delhi,delhi,Azadpur,Potato,Potato,FAQ,500,1600,1040.0,6/10/2025
Madhya Pradesh,dewas,Dewas(F&V),Onion,Other,FAQ,150,1500,700.0,6/10/2025
Chhattisgarh,bilaspur,Bilaspur,Potato,Other,FAQ,1100,1500,1400.0,6/10/2025
Punjab,moga,Kot ise Khan,Potato,Other,FAQ,1000,1200,1100.0,6/10/2025
Uttar Pradesh,shahjahanpur,Shahjahanpur,Potato,Desi,FAQ,1100,1200,1140.0,6/10/2025
Gujarat,surat,Surat,Onion,Other,FAQ,500,1700,1100.0,6/10/2025
Uttar Pradesh,fatehpur,Bindki,Potato,Potato,FAQ,1230,1350,1280.0,6/10/2025
Uttar Pradesh,prayagraj,Ajuha,Potato,Desi,FAQ,1210,1340,1280.0,6/10/2025
Haryana,sonipat,Gohana,Potato,Other,Non-FAQ,1000,2000,1500.0,6/10/2025
Madhya Pradesh,mandsaur,Mandsaur,Onion,Onion-Organic,FAQ,353,931,931.0,6/10/2025
West Bengal,north 24 parganas,Habra,Onion,Other,FAQ,1500,1700,1700.0,6/10/2025
Maharashtra,nashik,Malharshree Farmers Producer Co Ltd,Onion,Other,Local,322,1300,1054.0,6/10/2025
Maharashtra,ahmednagar,Rahuri,Onion,Other,Local,100,2100,1100.0,6/10/2025
Uttar Pradesh,sambhal,Muradabad,Potato,Desi,FAQ,1120,1200,1160.0,6/10/2025
Bihar,madhepura,Murliganj,Potato,Kufri Megha,FAQ,1100,1300,1200.0,6/10/2025
Kerala,kottayam,Ettumanoor,Onion,Onion,FAQ,6000,7000,6500.0,6/10/2025
Haryana,karnal,"New Grain Market(main), Karnal",Onion,Other,Non-FAQ,1000,1200,1100.0,6/10/2025
Uttar Pradesh,jaunpur,Shahganj,Onion,Red,FAQ,1065,1165,1115.0,6/10/2025
Uttar Pradesh,badaun,Shahaswan,Potato,Potato,Non-FAQ,1000,1200,1100.0,6/10/2025
Kerala,kottayam,Pampady,Onion,Big,FAQ,2100,3000,2500.0,6/10/2025
West Bengal,nadia,Karimpur,Potato,Jyoti,FAQ,1400,1420,1410.0,6/10/2025
West Bengal,nadia,Nadia,Potato,Jyoti,FAQ,1420,1460,1440.0,6/10/2025
Madhya Pradesh,ratlam,Sailana,Onion,Onion,FAQ,261,1450,400.0,6/10/2025
Haryana,rohtak,Sampla,Potato,Other,FAQ,1200,1200,1200.0,6/10/2025
Haryana,ambala,Naraingarh,Potato,Potato,FAQ,500,1000,700.0,6/10/2025
Chandigarh,chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,300,1800,1200.0,6/10/2025
Uttar Pradesh,jhansi,Mauranipur,Onion,Red,FAQ,1080,1125,1100.0,6/10/2025
Haryana,fatehabad,Jakhal,Potato,Other,FAQ,800,800,800.0,6/10/2025
Uttar Pradesh,lalitpur,Lalitpur,Potato,Local,FAQ,1240,1300,1270.0,6/10/2025
West Bengal,hooghly,Sheoraphuly,Potato,Jyoti,FAQ,1340,1380,1360.0,6/10/2025
Maharashtra,chandrapur,Chandrapur(Ganjwad),Potato,Other,Local,1600,1850,1750.0,6/10/2025
Uttar Pradesh,ghaziabad,Muradnagar,Onion,Red,FAQ,1050,1150,1100.0,6/10/2025
Rajasthan,jaisalmer,Jaisalmer,Potato,Potato,Non-FAQ,1000,1400,1200.0,6/10/2025
Haryana,mewat,Nuh,Onion,Other,Non-FAQ,1000,1000,1000.0,6/10/2025
Haryana,ambala,Shahzadpur,Potato,Potato,FAQ,800,900,900.0,6/10/2025
Uttar Pradesh,deoria,Devariya,Potato,Potato,FAQ,1210,1230,1220.0,6/10/2025
Uttar Pradesh,bulandshahar,Jahangirabad,Onion,Red,FAQ,1100,1270,1180.0,6/10/2025
Maharashtra,pune,Pune(Pimpri),Onion,Local,Local,1000,1400,1200.0,6/10/2025
Rajasthan,dungarpur,Dungarpur,Onion,1st Sort,FAQ,2500,3000,2800.0,6/10/2025
Maharashtra,pune,Pune(Moshi),Onion,Local,Local,1000,1500,1250.0,6/10/2025
Uttar Pradesh,bareilly,Bahedi,Potato,Kufri Megha,FAQ,945,1015,970.0,6/10/2025
Kerala,kottayam,Athirampuzha,Potato,Potato,FAQ,3400,3600,3500.0,6/10/2025
Haryana,kurukshetra,Thanesar,Potato,Potato,Non-FAQ,1000,1500,1200.0,6/10/2025
Punjab,patiala,Patiala,Onion,Onion,FAQ,1000,1500,1200.0,6/10/2025
Rajasthan,churu,Churu,Onion,1st Sort,Non-FAQ,900,1100,1000.0,6/10/2025
Punjab,hoshiarpur,Garh Shankar,Onion,Other,FAQ,900,1200,1000.0,6/10/2025
Rajasthan,bhilwara,Bhilwara,Onion,Other,FAQ,800,1200,1000.0,6/10/2025
West Bengal,kolkata,Bara Bazar (Posta Bazar),Onion,Nasik,FAQ,1750,2050,1875.0,6/10/2025
Uttar Pradesh,bijnor,Kiratpur,Potato,Potato,Non-FAQ,800,900,850.0,6/10/2025
Punjab,amritsar,Rayya,Potato,Other,Non-FAQ,700,700,700.0,6/10/2025
Kerala,idukki,Thodupuzha,Onion,Small,FAQ,6300,6500,6500.0,6/10/2025
Uttar Pradesh,auraiya,Dibiapur,Onion,Red,Non-FAQ,900,1100,1000.0,6/10/2025
Uttar Pradesh,ghazipur,Gazipur,Onion,Red,FAQ,1110,1160,1130.0,6/10/2025
Uttar Pradesh,saharanpur,Saharanpur,Potato,Desi,Non-FAQ,750,950,850.0,6/10/2025
Maharashtra,pune,Pune,Potato,Local,Local,1400,2200,1800.0,6/10/2025
Punjab,jalandhar,Noor Mehal,Potato,Other,FAQ,1200,1200,1200.0,6/10/2025
West Bengal,nadia,Ranaghat,Onion,Other,FAQ,1400,1800,1600.0,6/10/2025
Haryana,rewari,Rewari,Onion,Medium,Non-FAQ,800,1600,1200.0,6/10/2025
Gujarat,anand,Khambhat(Veg Yard Khambhat),Potato,Other,FAQ,1400,2000,1700.0,6/10/2025
Uttar Pradesh,bijnor,Bijnaur,Potato,Desi,FAQ,1130,1200,1150.0,6/10/2025
Uttar Pradesh,fatehpur,Fatehpur,Onion,Red,FAQ,1100,1300,1210.0,6/10/2025
Maharashtra,satara,Satara,Potato,Other,Local,1500,2000,1750.0,6/10/2025
Gujarat,kheda,Nadiyad(Piplag),Potato,Potato,Non-FAQ,850,1000,950.0,6/10/2025
Maharashtra,pune,Pune(Manjri),Potato,Other,Local,1600,2200,2000.0,6/10/2025
Uttar Pradesh,bulandshahar,Khurja,Onion,Red,FAQ,1130,1230,1180.0,6/10/2025
Madhya Pradesh,sagar,Garhakota,Onion,Onion,Non-FAQ,800,800,800.0,6/10/2025
Kerala,kannur,Taliparamba,Onion,Onion,FAQ,2500,2700,2600.0,6/10/2025
Punjab,ludhiana,Sahnewal,Potato,Potato,FAQ,1000,1000,1000.0,6/10/2025
Madhya Pradesh,neemuch,Neemuch,Onion,Red,FAQ,1125,1470,1470.0,6/10/2025
Orissa,keonjhar,Keonjhar,Potato,Other,Non-FAQ,1800,2000,2000.0,6/10/2025
Punjab,moga,Nihal Singh Wala,Potato,Other,FAQ,800,1000,900.0,6/10/2025
Punjab,sangrur,Dhuri,Potato,Potato,FAQ,930,1050,1000.0,6/10/2025
Himachal Pradesh,shimla,Rohroo,Onion,1st Sort,FAQ,2000,2200,2100.0,6/10/2025
Rajasthan,hanumangarh,Dablirathan,Potato,(Red Nanital),FAQ,1000,1000,1000.0,6/10/2025
Haryana,sirsa,Dabwali,Potato,Other,FAQ,800,1000,900.0,6/10/2025
Haryana,jind,Safidon,Potato,Other,Non-FAQ,800,800,800.0,6/10/2025
Maharashtra,pune,Junnar(Alephata),Onion,Other,Local,1000,2110,1500.0,6/10/2025
Kerala,idukki,Kattappana,Potato,Other,Non-FAQ,3300,3800,3500.0,6/10/2025
Punjab,amritsar,Rayya,Potato,Other,FAQ,900,900,900.0,6/10/2025
West Bengal,paschim bardhaman,Asansol,Onion,Nasik,FAQ,1400,1500,1450.0,6/10/2025
Haryana,rewari,Rewari,Potato,Other,Non-FAQ,1000,1600,1300.0,6/10/2025
Haryana,gurgaon,Farukh Nagar,Onion,Other,FAQ,1100,1400,1100.0,6/10/2025
Haryana,ambala,Naraingarh,Onion,Onion,FAQ,700,1300,1100.0,6/10/2025
Bihar,bhojpur,Aarah,Potato,Jyoti,FAQ,1500,1700,1600.0,6/10/2025
Uttar Pradesh,maharajganj,Partaval,Onion,Red,FAQ,1065,1220,1140.0,6/10/2025
Madhya Pradesh,ratlam,A lot,Onion,Onion,FAQ,70,700,100.0,6/10/2025
Orissa,dhenkanal,Hindol,Potato,Potato,Non-FAQ,1700,2000,1800.0,6/10/2025
Uttar Pradesh,ghaziabad,Ghaziabad,Onion,Red,FAQ,1175,1275,1225.0,6/10/2025
Haryana,panchkula,Barwala,Onion,Onion,FAQ,600,1000,800.0,6/10/2025
Uttar Pradesh,firozabad,Firozabad,Onion,Red,FAQ,1065,1250,1160.0,6/10/2025
Punjab,hoshiarpur,Garh Shankar(Mahalpur),Potato,Potato,FAQ,700,800,750.0,6/10/2025
Uttar Pradesh,maharajganj,Gadaura,Onion,Red,FAQ,1200,1400,1300.0,6/10/2025
Himachal Pradesh,mandi,Dhanotu (Mandi),Onion,Other,FAQ,1600,1800,1700.0,6/10/2025
Gujarat,surendranagar,Vadhvan,Potato,Potato,FAQ,1500,2000,1750.0,6/10/2025
Kerala,idukki,Thodupuzha,Onion,Big,FAQ,2300,2500,2500.0,6/10/2025
Uttar Pradesh,sambhal,Chandausi,Potato,Potato,FAQ,1100,1200,1160.0,6/10/2025
Bihar,madhepura,Murliganj,Onion,White,FAQ,2200,2300,2250.0,6/10/2025
Orissa,bhadrak,Chandabali,Potato,Other,FAQ,1800,2200,2000.0,6/10/2025
Rajasthan,hanumangarh,Bhadara,Onion,1st Sort,FAQ,1000,1100,1055.0,6/10/2025
Haryana,rohtak,Meham,Potato,Other,FAQ,800,800,800.0,6/10/2025
Uttar Pradesh,rampur,Rampur,Onion,Red,FAQ,1150,1225,1180.0,6/10/2025
Uttar Pradesh,lucknow,Lucknow,Potato,Desi,FAQ,1210,1310,1260.0,6/10/2025
Himachal Pradesh,kangra,Kangra,Potato,Other,FAQ,1300,1500,1400.0,6/10/2025
Maharashtra,dhule,Dhule,Onion,Red,Local,600,850,800.0,6/10/2025
Maharashtra,nashik,Umrane,Onion,Other,Local,1000,2020,1350.0,6/10/2025
Himachal Pradesh,una,Una,Potato,Potato,Non-FAQ,1000,1400,1200.0,6/10/2025
Himachal Pradesh,kullu,Bhuntar,Onion,Other,FAQ,1800,2000,1900.0,6/10/2025
Uttar Pradesh,maharajganj,Gadaura,Potato,Red,FAQ,1100,1300,1200.0,6/10/2025
Gujarat,bharuch,Bharuch,Potato,Other,Non-FAQ,1000,2000,1500.0,6/10/2025
Madhya Pradesh,bhopal,Bhopal(F&V),Onion,Other,Non-FAQ,400,1300,800.0,6/10/2025
Karnataka,kolar,Chickkaballapura,Potato,Local,FAQ,500,2200,1800.0,6/10/2025
Himachal Pradesh,una,Una,Onion,Onion,Non-FAQ,1400,2000,1700.0,6/10/2025
Madhya Pradesh,ratlam,Ratlam,Onion,Nasik,FAQ,400,1100,1100.0,6/10/2025
Kerala,malappuram,Kondotty,Potato,Other,FAQ,2900,3100,3000.0,6/10/2025
Karnataka,dharwad,Hubli (Amaragol),Potato,Potato,FAQ,1800,2000,1900.0,6/10/2025
Himachal Pradesh,kangra,Palampur,Onion,Other,FAQ,1700,1900,1800.0,6/10/2025
Orissa,keonjhar,Keonjhar,Onion,Other,Non-FAQ,2000,2500,2500.0,6/10/2025
Haryana,kaithal,Pundri,Potato,Other,FAQ,1000,1100,1050.0,6/10/2025
Maharashtra,satara,Phaltan,Onion,Hybrid,Local,300,2100,1000.0,6/10/2025
Chhattisgarh,bilaspur,Bilaspur,Onion,Other,FAQ,1500,1800,1600.0,6/10/2025
Madhya Pradesh,indore,Mhow(F&V),Onion,Onion,FAQ,600,1200,1000.0,6/10/2025
